scale,selectivity,complexity,query,method,latency_ms,rows,safe_by_rule,error
0.06,0.25,2,q1_customer_orders,pcqv,1.0846,232,1,
0.06,0.25,2,q1_customer_orders,oracle_order,1.2646,232,1,
0.06,0.25,2,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.25,2,q2_revenue_by_product,post_join_filter,2.9133,12,1,
0.06,0.25,2,q2_revenue_by_product,view_barrier,8.4078,12,1,
0.06,0.25,2,q2_revenue_by_product,oblivious_forced,2.7952,12,1,
0.06,0.25,2,q2_revenue_by_product,predicate_injection,1.1464,12,1,
0.06,0.25,2,q2_revenue_by_product,pcqv_no_stats,1.0926,12,1,
0.06,0.25,2,q2_revenue_by_product,pcqv_forced,1.1269,12,1,
0.06,0.25,2,q2_revenue_by_product,pcqv,1.1019,12,1,
0.06,0.25,2,q2_revenue_by_product,oracle_order,1.2146,12,1,
0.06,0.25,2,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.25,2,q3_support_tickets,post_join_filter,0.5489,85,1,
0.06,0.25,2,q3_support_tickets,view_barrier,1.1624,85,1,
0.06,0.25,2,q3_support_tickets,oblivious_forced,0.3187,85,1,
0.06,0.25,2,q3_support_tickets,predicate_injection,0.301,85,1,
0.06,0.25,2,q3_support_tickets,pcqv_no_stats,0.2979,85,1,
0.06,0.25,2,q3_support_tickets,pcqv_forced,0.4858,85,1,
0.06,0.25,2,q3_support_tickets,pcqv,0.5135,85,1,
0.06,0.25,2,q3_support_tickets,oracle_order,0.4935,85,1,
0.06,0.25,2,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.25,2,q4_revenue_by_region,post_join_filter,3.5713,4,1,
0.06,0.25,2,q4_revenue_by_region,view_barrier,9.1868,4,1,
0.06,0.25,2,q4_revenue_by_region,oblivious_forced,3.7815,4,1,
0.06,0.25,2,q4_revenue_by_region,predicate_injection,4.2142,4,1,
0.06,0.25,2,q4_revenue_by_region,pcqv_no_stats,4.0718,4,1,
0.06,0.25,2,q4_revenue_by_region,pcqv_forced,4.2385,4,1,
0.06,0.25,2,q4_revenue_by_region,pcqv,4.1841,4,1,
0.06,0.25,2,q4_revenue_by_region,oracle_order,4.5892,4,1,
0.06,0.25,2,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.25,2,q5_high_value_segments,post_join_filter,2.6353,5,1,
0.06,0.25,2,q5_high_value_segments,view_barrier,2.8671,5,1,
0.06,0.25,2,q5_high_value_segments,oblivious_forced,2.5029,5,1,
0.06,0.25,2,q5_high_value_segments,predicate_injection,2.5298,5,1,
0.06,0.25,2,q5_high_value_segments,pcqv_no_stats,0.7746,5,1,
0.06,0.25,2,q5_high_value_segments,pcqv_forced,1.0062,5,1,
0.06,0.25,2,q5_high_value_segments,pcqv,2.6339,5,1,
0.06,0.25,2,q5_high_value_segments,oracle_order,0.6884,5,1,
0.06,0.25,2,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.25,2,q6_lineitem_product_count,post_join_filter,3.9839,8,1,
0.06,0.25,2,q6_lineitem_product_count,view_barrier,9.4406,8,1,
0.06,0.25,2,q6_lineitem_product_count,oblivious_forced,3.9851,8,1,
0.06,0.25,2,q6_lineitem_product_count,predicate_injection,4.9291,8,1,
0.06,0.25,2,q6_lineitem_product_count,pcqv_no_stats,5.3708,8,1,
0.06,0.25,2,q6_lineitem_product_count,pcqv_forced,4.5991,8,1,
0.06,0.25,2,q6_lineitem_product_count,pcqv,4.507,8,1,
0.06,0.25,2,q6_lineitem_product_count,oracle_order,5.1797,8,1,
0.06,0.25,2,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.25,2,q7_customer_summary,post_join_filter,1.1639,31,1,
0.06,0.25,2,q7_customer_summary,view_barrier,2.6296,31,1,
0.06,0.25,2,q7_customer_summary,oblivious_forced,1.3073,31,1,
0.06,0.25,2,q7_customer_summary,predicate_injection,0.3288,31,1,
0.06,0.25,2,q7_customer_summary,pcqv_no_stats,0.3234,31,1,
0.06,0.25,2,q7_customer_summary,pcqv_forced,0.2956,31,1,
0.06,0.25,2,q7_customer_summary,pcqv,0.3137,31,1,
0.06,0.25,2,q7_customer_summary,oracle_order,0.2631,31,1,
0.06,0.25,2,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.25,2,q8_sensitive_product_scan,post_join_filter,3.6715,33,1,
0.06,0.25,2,q8_sensitive_product_scan,view_barrier,6.1435,33,1,
0.06,0.25,2,q8_sensitive_product_scan,oblivious_forced,4.0742,33,1,
0.06,0.25,2,q8_sensitive_product_scan,predicate_injection,1.5352,33,1,
0.06,0.25,2,q8_sensitive_product_scan,pcqv_no_stats,1.5096,33,1,
0.06,0.25,2,q8_sensitive_product_scan,pcqv_forced,1.5281,33,1,
0.06,0.25,2,q8_sensitive_product_scan,pcqv,1.4908,33,1,
0.06,0.25,2,q8_sensitive_product_scan,oracle_order,1.7515,33,1,
0.06,0.25,2,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.25,2,q9_ticket_topic_segments,post_join_filter,0.8469,25,1,
0.06,0.25,2,q9_ticket_topic_segments,view_barrier,1.5227,25,1,
0.06,0.25,2,q9_ticket_topic_segments,oblivious_forced,1.0255,25,1,
0.06,0.25,2,q9_ticket_topic_segments,predicate_injection,0.6135,25,1,
0.06,0.25,2,q9_ticket_topic_segments,pcqv_no_stats,0.8434,25,1,
0.06,0.25,2,q9_ticket_topic_segments,pcqv_forced,0.5997,25,1,
0.06,0.25,2,q9_ticket_topic_segments,pcqv,0.6891,25,1,
0.06,0.25,2,q9_ticket_topic_segments,oracle_order,0.6523,25,1,
0.06,0.25,2,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.25,2,q10_acl_customer_rows,post_join_filter,0.2203,70,1,
0.06,0.25,2,q10_acl_customer_rows,view_barrier,0.3377,70,1,
0.06,0.25,2,q10_acl_customer_rows,oblivious_forced,0.2147,70,1,
0.06,0.25,2,q10_acl_customer_rows,predicate_injection,0.3605,70,1,
0.06,0.25,2,q10_acl_customer_rows,pcqv_no_stats,0.2579,70,1,
0.06,0.25,2,q10_acl_customer_rows,pcqv_forced,0.2665,70,1,
0.06,0.25,2,q10_acl_customer_rows,pcqv,0.1934,70,1,
0.06,0.25,2,q10_acl_customer_rows,oracle_order,0.2372,70,1,
0.06,0.25,2,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.25,2,q11_order_ticket_bridge,post_join_filter,3.2036,20,1,
0.06,0.25,2,q11_order_ticket_bridge,view_barrier,3.1861,20,1,
0.06,0.25,2,q11_order_ticket_bridge,oblivious_forced,2.449,20,1,
0.06,0.25,2,q11_order_ticket_bridge,predicate_injection,1.304,20,1,
0.06,0.25,2,q11_order_ticket_bridge,pcqv_no_stats,1.5516,20,1,
0.06,0.25,2,q11_order_ticket_bridge,pcqv_forced,1.1907,20,1,
0.06,0.25,2,q11_order_ticket_bridge,pcqv,1.2416,20,1,
0.06,0.25,2,q11_order_ticket_bridge,oracle_order,1.4705,20,1,
0.06,0.25,2,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.25,2,q12_product_segment_revenue,post_join_filter,5.3759,27,1,
0.06,0.25,2,q12_product_segment_revenue,view_barrier,9.3893,27,1,
0.06,0.25,2,q12_product_segment_revenue,oblivious_forced,5.4939,27,1,
0.06,0.25,2,q12_product_segment_revenue,predicate_injection,4.3322,27,1,
0.06,0.25,2,q12_product_segment_revenue,pcqv_no_stats,4.1836,27,1,
0.06,0.25,2,q12_product_segment_revenue,pcqv_forced,4.0659,27,1,
0.06,0.25,2,q12_product_segment_revenue,pcqv,4.6366,27,1,
0.06,0.25,2,q12_product_segment_revenue,oracle_order,4.3406,27,1,
0.06,0.25,2,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.25,2,q13_order_lineitem_rows,post_join_filter,5.4503,300,1,
0.06,0.25,2,q13_order_lineitem_rows,view_barrier,6.9844,300,1,
0.06,0.25,2,q13_order_lineitem_rows,oblivious_forced,5.2564,300,1,
0.06,0.25,2,q13_order_lineitem_rows,predicate_injection,5.8506,300,1,
0.06,0.25,2,q13_order_lineitem_rows,pcqv_no_stats,5.9724,300,1,
0.06,0.25,2,q13_order_lineitem_rows,pcqv_forced,6.1849,300,1,
0.06,0.25,2,q13_order_lineitem_rows,pcqv,5.4518,300,1,
0.06,0.25,2,q13_order_lineitem_rows,oracle_order,5.5714,300,1,
0.06,0.25,2,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.25,2,q14_support_owner_rows,post_join_filter,1.0082,218,1,
0.06,0.25,2,q14_support_owner_rows,view_barrier,1.4914,218,1,
0.06,0.25,2,q14_support_owner_rows,oblivious_forced,0.8272,218,1,
0.06,0.25,2,q14_support_owner_rows,predicate_injection,0.6947,218,1,
0.06,0.25,2,q14_support_owner_rows,pcqv_no_stats,0.6968,218,1,
0.06,0.25,2,q14_support_owner_rows,pcqv_forced,1.0637,218,1,
0.06,0.25,2,q14_support_owner_rows,pcqv,0.6943,218,1,
0.06,0.25,2,q14_support_owner_rows,oracle_order,0.9062,218,1,
0.06,0.25,2,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.25,2,q15_clearance_product_rows,post_join_filter,0.8919,27,1,
0.06,0.25,2,q15_clearance_product_rows,view_barrier,6.8391,27,1,
0.06,0.25,2,q15_clearance_product_rows,oblivious_forced,1.0819,27,1,
0.06,0.25,2,q15_clearance_product_rows,predicate_injection,0.789,27,1,
0.06,0.25,2,q15_clearance_product_rows,pcqv_no_stats,0.748,27,1,
0.06,0.25,2,q15_clearance_product_rows,pcqv_forced,0.7818,27,1,
0.06,0.25,2,q15_clearance_product_rows,pcqv,0.7568,27,1,
0.06,0.25,2,q15_clearance_product_rows,oracle_order,0.8092,27,1,
0.06,0.25,2,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.25,2,q16_region_product_mix,post_join_filter,4.7336,36,1,
0.06,0.25,2,q16_region_product_mix,view_barrier,9.3074,36,1,
0.06,0.25,2,q16_region_product_mix,oblivious_forced,5.8225,36,1,
0.06,0.25,2,q16_region_product_mix,predicate_injection,4.4518,36,1,
0.06,0.25,2,q16_region_product_mix,pcqv_no_stats,5.075,36,1,
0.06,0.25,2,q16_region_product_mix,pcqv_forced,4.368,36,1,
0.06,0.25,2,q16_region_product_mix,pcqv,4.199,36,1,
0.06,0.25,2,q16_region_product_mix,oracle_order,5.7326,36,1,
0.06,0.25,3,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.25,3,q1_customer_orders,post_join_filter,1.8752,85,1,
0.06,0.25,3,q1_customer_orders,view_barrier,5.353,85,1,
0.06,0.25,3,q1_customer_orders,oblivious_forced,1.6174,85,1,
0.06,0.25,3,q1_customer_orders,predicate_injection,0.5689,85,1,
0.06,0.25,3,q1_customer_orders,pcqv_no_stats,0.6163,85,1,
0.06,0.25,3,q1_customer_orders,pcqv_forced,0.6935,85,1,
0.06,0.25,3,q1_customer_orders,pcqv,0.6137,85,1,
0.06,0.25,3,q1_customer_orders,oracle_order,0.6052,85,1,
0.06,0.25,3,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.25,3,q2_revenue_by_product,post_join_filter,1.9588,7,1,
0.06,0.25,3,q2_revenue_by_product,view_barrier,5.9199,7,1,
0.06,0.25,3,q2_revenue_by_product,oblivious_forced,1.9671,7,1,
0.06,0.25,3,q2_revenue_by_product,predicate_injection,0.7399,7,1,
0.06,0.25,3,q2_revenue_by_product,pcqv_no_stats,0.6901,7,1,
0.06,0.25,3,q2_revenue_by_product,pcqv_forced,0.7253,7,1,
0.06,0.25,3,q2_revenue_by_product,pcqv,0.7085,7,1,
0.06,0.25,3,q2_revenue_by_product,oracle_order,0.6989,7,1,
0.06,0.25,3,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.25,3,q3_support_tickets,post_join_filter,0.4029,63,1,
0.06,0.25,3,q3_support_tickets,view_barrier,0.8013,63,1,
0.06,0.25,3,q3_support_tickets,oblivious_forced,0.2827,63,1,
0.06,0.25,3,q3_support_tickets,predicate_injection,0.2905,63,1,
0.06,0.25,3,q3_support_tickets,pcqv_no_stats,0.2934,63,1,
0.06,0.25,3,q3_support_tickets,pcqv_forced,0.3957,63,1,
0.06,0.25,3,q3_support_tickets,pcqv,0.2775,63,1,
0.06,0.25,3,q3_support_tickets,oracle_order,0.2967,63,1,
0.06,0.25,3,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.25,3,q4_revenue_by_region,post_join_filter,2.014,4,1,
0.06,0.25,3,q4_revenue_by_region,view_barrier,5.9486,4,1,
0.06,0.25,3,q4_revenue_by_region,oblivious_forced,2.002,4,1,
0.06,0.25,3,q4_revenue_by_region,predicate_injection,2.4862,4,1,
0.06,0.25,3,q4_revenue_by_region,pcqv_no_stats,2.0534,4,1,
0.06,0.25,3,q4_revenue_by_region,pcqv_forced,1.9117,4,1,
0.06,0.25,3,q4_revenue_by_region,pcqv,1.6195,4,1,
0.06,0.25,3,q4_revenue_by_region,oracle_order,1.736,4,1,
0.06,0.25,3,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.25,3,q5_high_value_segments,post_join_filter,2.6477,5,1,
0.06,0.25,3,q5_high_value_segments,view_barrier,0.8406,5,1,
0.06,0.25,3,q5_high_value_segments,oblivious_forced,1.899,5,1,
0.06,0.25,3,q5_high_value_segments,predicate_injection,2.419,5,1,
0.06,0.25,3,q5_high_value_segments,pcqv_no_stats,0.5247,5,1,
0.06,0.25,3,q5_high_value_segments,pcqv_forced,0.5348,5,1,
0.06,0.25,3,q5_high_value_segments,pcqv,1.9223,5,1,
0.06,0.25,3,q5_high_value_segments,oracle_order,0.57,5,1,
0.06,0.25,3,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.25,3,q6_lineitem_product_count,post_join_filter,2.7289,8,1,
0.06,0.25,3,q6_lineitem_product_count,view_barrier,8.0746,8,1,
0.06,0.25,3,q6_lineitem_product_count,oblivious_forced,3.3035,8,1,
0.06,0.25,3,q6_lineitem_product_count,predicate_injection,1.8852,8,1,
0.06,0.25,3,q6_lineitem_product_count,pcqv_no_stats,1.7178,8,1,
0.06,0.25,3,q6_lineitem_product_count,pcqv_forced,1.7941,8,1,
0.06,0.25,3,q6_lineitem_product_count,pcqv,1.8859,8,1,
0.06,0.25,3,q6_lineitem_product_count,oracle_order,2.192,8,1,
0.06,0.25,3,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.25,3,q7_customer_summary,post_join_filter,0.7613,19,1,
0.06,0.25,3,q7_customer_summary,view_barrier,0.9742,19,1,
0.06,0.25,3,q7_customer_summary,oblivious_forced,0.5431,19,1,
0.06,0.25,3,q7_customer_summary,predicate_injection,0.2435,19,1,
0.06,0.25,3,q7_customer_summary,pcqv_no_stats,0.2768,19,1,
0.06,0.25,3,q7_customer_summary,pcqv_forced,0.2149,19,1,
0.06,0.25,3,q7_customer_summary,pcqv,0.2614,19,1,
0.06,0.25,3,q7_customer_summary,oracle_order,0.2509,19,1,
0.06,0.25,3,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.25,3,q8_sensitive_product_scan,post_join_filter,2.9203,18,1,
0.06,0.25,3,q8_sensitive_product_scan,view_barrier,6.1003,18,1,
0.06,0.25,3,q8_sensitive_product_scan,oblivious_forced,3.3521,18,1,
0.06,0.25,3,q8_sensitive_product_scan,predicate_injection,0.981,18,1,
0.06,0.25,3,q8_sensitive_product_scan,pcqv_no_stats,1.0052,18,1,
0.06,0.25,3,q8_sensitive_product_scan,pcqv_forced,0.95,18,1,
0.06,0.25,3,q8_sensitive_product_scan,pcqv,0.9653,18,1,
0.06,0.25,3,q8_sensitive_product_scan,oracle_order,1.0081,18,1,
0.06,0.25,3,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.25,3,q9_ticket_topic_segments,post_join_filter,0.687,25,1,
0.06,0.25,3,q9_ticket_topic_segments,view_barrier,1.5024,25,1,
0.06,0.25,3,q9_ticket_topic_segments,oblivious_forced,0.8709,25,1,
0.06,0.25,3,q9_ticket_topic_segments,predicate_injection,0.5548,25,1,
0.06,0.25,3,q9_ticket_topic_segments,pcqv_no_stats,0.7162,25,1,
0.06,0.25,3,q9_ticket_topic_segments,pcqv_forced,0.8045,25,1,
0.06,0.25,3,q9_ticket_topic_segments,pcqv,0.6521,25,1,
0.06,0.25,3,q9_ticket_topic_segments,oracle_order,0.7664,25,1,
0.06,0.25,3,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.25,3,q10_acl_customer_rows,post_join_filter,0.4144,70,1,
0.06,0.25,3,q10_acl_customer_rows,view_barrier,0.6007,70,1,
0.06,0.25,3,q10_acl_customer_rows,oblivious_forced,0.4983,70,1,
0.06,0.25,3,q10_acl_customer_rows,predicate_injection,0.2471,70,1,
0.06,0.25,3,q10_acl_customer_rows,pcqv_no_stats,0.2137,70,1,
0.06,0.25,3,q10_acl_customer_rows,pcqv_forced,0.1806,70,1,
0.06,0.25,3,q10_acl_customer_rows,pcqv,0.1701,70,1,
0.06,0.25,3,q10_acl_customer_rows,oracle_order,0.172,70,1,
0.06,0.25,3,q11_order_ticket_bridge,no_policy,9.2277,40,0,
0.06,0.25,3,q11_order_ticket_bridge,post_join_filter,1.5265,18,1,
0.06,0.25,3,q11_order_ticket_bridge,view_barrier,1.4974,18,1,
0.06,0.25,3,q11_order_ticket_bridge,oblivious_forced,1.4602,18,1,
0.06,0.25,3,q11_order_ticket_bridge,predicate_injection,0.6728,18,1,
0.06,0.25,3,q11_order_ticket_bridge,pcqv_no_stats,1.0373,18,1,
0.06,0.25,3,q11_order_ticket_bridge,pcqv_forced,1.7826,18,1,
0.06,0.25,3,q11_order_ticket_bridge,pcqv,0.8306,18,1,
0.06,0.25,3,q11_order_ticket_bridge,oracle_order,1.1117,18,1,
0.06,0.25,3,q12_product_segment_revenue,no_policy,21.5691,27,0,
0.06,0.25,3,q12_product_segment_revenue,post_join_filter,1.6188,26,1,
0.06,0.25,3,q12_product_segment_revenue,view_barrier,7.3816,26,1,
0.06,0.25,3,q12_product_segment_revenue,oblivious_forced,1.5836,26,1,
0.06,0.25,3,q12_product_segment_revenue,predicate_injection,3.1968,26,1,
0.06,0.25,3,q12_product_segment_revenue,pcqv_no_stats,2.0505,26,1,
0.06,0.25,3,q12_product_segment_revenue,pcqv_forced,1.8515,26,1,
0.06,0.25,3,q12_product_segment_revenue,pcqv,2.9438,26,1,
0.06,0.25,3,q12_product_segment_revenue,oracle_order,1.4525,26,1,
0.06,0.25,3,q13_order_lineitem_rows,no_policy,0.7942,300,0,
0.06,0.25,3,q13_order_lineitem_rows,post_join_filter,1.7252,300,1,
0.06,0.25,3,q13_order_lineitem_rows,view_barrier,7.4061,300,1,
0.06,0.25,3,q13_order_lineitem_rows,oblivious_forced,2.2826,300,1,
0.06,0.25,3,q13_order_lineitem_rows,predicate_injection,1.9949,300,1,
0.06,0.25,3,q13_order_lineitem_rows,pcqv_no_stats,1.8969,300,1,
0.06,0.25,3,q13_order_lineitem_rows,pcqv_forced,2.0001,300,1,
0.06,0.25,3,q13_order_lineitem_rows,pcqv,1.7901,300,1,
0.06,0.25,3,q13_order_lineitem_rows,oracle_order,1.9393,300,1,
0.06,0.25,3,q14_support_owner_rows,no_policy,0.6216,300,0,
0.06,0.25,3,q14_support_owner_rows,post_join_filter,0.8013,163,1,
0.06,0.25,3,q14_support_owner_rows,view_barrier,1.0911,163,1,
0.06,0.25,3,q14_support_owner_rows,oblivious_forced,0.6985,163,1,
0.06,0.25,3,q14_support_owner_rows,predicate_injection,0.6254,163,1,
0.06,0.25,3,q14_support_owner_rows,pcqv_no_stats,0.8078,163,1,
0.06,0.25,3,q14_support_owner_rows,pcqv_forced,0.6117,163,1,
0.06,0.25,3,q14_support_owner_rows,pcqv,0.6301,163,1,
0.06,0.25,3,q14_support_owner_rows,oracle_order,0.8002,163,1,
0.06,0.25,3,q15_clearance_product_rows,no_policy,3.4979,102,0,
0.06,0.25,3,q15_clearance_product_rows,post_join_filter,0.4124,17,1,
0.06,0.25,3,q15_clearance_product_rows,view_barrier,5.1622,17,1,
0.06,0.25,3,q15_clearance_product_rows,oblivious_forced,0.4051,17,1,
0.06,0.25,3,q15_clearance_product_rows,predicate_injection,0.4925,17,1,
0.06,0.25,3,q15_clearance_product_rows,pcqv_no_stats,0.4431,17,1,
0.06,0.25,3,q15_clearance_product_rows,pcqv_forced,0.4699,17,1,
0.06,0.25,3,q15_clearance_product_rows,pcqv,0.4461,17,1,
0.06,0.25,3,q15_clearance_product_rows,oracle_order,0.4264,17,1,
0.06,0.25,3,q16_region_product_mix,no_policy,21.4556,72,0,
0.06,0.25,3,q16_region_product_mix,post_join_filter,1.8396,35,1,
0.06,0.25,3,q16_region_product_mix,view_barrier,7.3948,35,1,
0.06,0.25,3,q16_region_product_mix,oblivious_forced,1.9658,35,1,
0.06,0.25,3,q16_region_product_mix,predicate_injection,1.6935,35,1,
0.06,0.25,3,q16_region_product_mix,pcqv_no_stats,1.8413,35,1,
0.06,0.25,3,q16_region_product_mix,pcqv_forced,1.8635,35,1,
0.06,0.25,3,q16_region_product_mix,pcqv,1.6748,35,1,
0.06,0.25,3,q16_region_product_mix,oracle_order,1.748,35,1,
0.06,0.25,4,q1_customer_orders,no_policy,2.9469,250,0,
0.06,0.25,4,q1_customer_orders,post_join_filter,1.6289,85,1,
0.06,0.25,4,q1_customer_orders,view_barrier,5.9357,85,1,
0.06,0.25,4,q1_customer_orders,oblivious_forced,2.5089,85,1,
0.06,0.25,4,q1_customer_orders,predicate_injection,0.8213,85,1,
0.06,0.25,4,q1_customer_orders,pcqv_no_stats,0.6697,85,1,
0.06,0.25,4,q1_customer_orders,pcqv_forced,1.0665,85,1,
0.06,0.25,4,q1_customer_orders,pcqv,1.0937,85,1,
0.06,0.25,4,q1_customer_orders,oracle_order,1.0148,85,1,
0.06,0.25,4,q2_revenue_by_product,no_policy,3.6184,16,0,
0.06,0.25,4,q2_revenue_by_product,post_join_filter,3.3526,6,1,
0.06,0.25,4,q2_revenue_by_product,view_barrier,8.838,6,1,
0.06,0.25,4,q2_revenue_by_product,oblivious_forced,3.5935,6,1,
0.06,0.25,4,q2_revenue_by_product,predicate_injection,1.2102,6,1,
0.06,0.25,4,q2_revenue_by_product,pcqv_no_stats,1.118,6,1,
0.06,0.25,4,q2_revenue_by_product,pcqv_forced,1.0896,6,1,
0.06,0.25,4,q2_revenue_by_product,pcqv,1.1015,6,1,
0.06,0.25,4,q2_revenue_by_product,oracle_order,1.6326,6,1,
0.06,0.25,4,q3_support_tickets,no_policy,1.7871,250,0,
0.06,0.25,4,q3_support_tickets,post_join_filter,0.5096,63,1,
0.06,0.25,4,q3_support_tickets,view_barrier,0.86,63,1,
0.06,0.25,4,q3_support_tickets,oblivious_forced,0.2762,63,1,
0.06,0.25,4,q3_support_tickets,predicate_injection,0.2761,63,1,
0.06,0.25,4,q3_support_tickets,pcqv_no_stats,0.3777,63,1,
0.06,0.25,4,q3_support_tickets,pcqv_forced,0.6915,63,1,
0.06,0.25,4,q3_support_tickets,pcqv,0.4036,63,1,
0.06,0.25,4,q3_support_tickets,oracle_order,0.4391,63,1,
0.06,0.25,4,q4_revenue_by_region,no_policy,14.7477,8,0,
0.06,0.25,4,q4_revenue_by_region,post_join_filter,2.984,4,1,
0.06,0.25,4,q4_revenue_by_region,view_barrier,10.0407,4,1,
0.06,0.25,4,q4_revenue_by_region,oblivious_forced,4.1913,4,1,
0.06,0.25,4,q4_revenue_by_region,predicate_injection,2.2101,4,1,
0.06,0.25,4,q4_revenue_by_region,pcqv_no_stats,1.9541,4,1,
0.06,0.25,4,q4_revenue_by_region,pcqv_forced,2.4658,4,1,
0.06,0.25,4,q4_revenue_by_region,pcqv,2.2483,4,1,
0.06,0.25,4,q4_revenue_by_region,oracle_order,2.8308,4,1,
0.06,0.25,4,q5_high_value_segments,no_policy,4.295,5,0,
0.06,0.25,4,q5_high_value_segments,post_join_filter,1.8658,5,1,
0.06,0.25,4,q5_high_value_segments,view_barrier,0.8929,5,1,
0.06,0.25,4,q5_high_value_segments,oblivious_forced,2.126,5,1,
0.06,0.25,4,q5_high_value_segments,predicate_injection,2.3054,5,1,
0.06,0.25,4,q5_high_value_segments,pcqv_no_stats,0.7036,5,1,
0.06,0.25,4,q5_high_value_segments,pcqv_forced,0.5975,5,1,
0.06,0.25,4,q5_high_value_segments,pcqv,2.0775,5,1,
0.06,0.25,4,q5_high_value_segments,oracle_order,1.8747,5,1,
0.06,0.25,4,q6_lineitem_product_count,no_policy,11.1898,8,0,
0.06,0.25,4,q6_lineitem_product_count,post_join_filter,3.2162,8,1,
0.06,0.25,4,q6_lineitem_product_count,view_barrier,7.0209,8,1,
0.06,0.25,4,q6_lineitem_product_count,oblivious_forced,4.3721,8,1,
0.06,0.25,4,q6_lineitem_product_count,predicate_injection,1.9046,8,1,
0.06,0.25,4,q6_lineitem_product_count,pcqv_no_stats,2.023,8,1,
0.06,0.25,4,q6_lineitem_product_count,pcqv_forced,1.9977,8,1,
0.06,0.25,4,q6_lineitem_product_count,pcqv,1.9686,8,1,
0.06,0.25,4,q6_lineitem_product_count,oracle_order,2.1696,8,1,
0.06,0.25,4,q7_customer_summary,no_policy,1.2797,198,0,
0.06,0.25,4,q7_customer_summary,post_join_filter,0.5247,19,1,
0.06,0.25,4,q7_customer_summary,view_barrier,0.8463,19,1,
0.06,0.25,4,q7_customer_summary,oblivious_forced,0.5209,19,1,
0.06,0.25,4,q7_customer_summary,predicate_injection,0.3503,19,1,
0.06,0.25,4,q7_customer_summary,pcqv_no_stats,0.3242,19,1,
0.06,0.25,4,q7_customer_summary,pcqv_forced,0.4152,19,1,
0.06,0.25,4,q7_customer_summary,pcqv,0.3935,19,1,
0.06,0.25,4,q7_customer_summary,oracle_order,0.3966,19,1,
0.06,0.25,4,q8_sensitive_product_scan,no_policy,1.4644,43,0,
0.06,0.25,4,q8_sensitive_product_scan,post_join_filter,4.0161,18,1,
0.06,0.25,4,q8_sensitive_product_scan,view_barrier,8.2722,18,1,
0.06,0.25,4,q8_sensitive_product_scan,oblivious_forced,3.9191,18,1,
0.06,0.25,4,q8_sensitive_product_scan,predicate_injection,2.0912,18,1,
0.06,0.25,4,q8_sensitive_product_scan,pcqv_no_stats,1.9641,18,1,
0.06,0.25,4,q8_sensitive_product_scan,pcqv_forced,2.7432,18,1,
0.06,0.25,4,q8_sensitive_product_scan,pcqv,1.8392,18,1,
0.06,0.25,4,q8_sensitive_product_scan,oracle_order,2.0167,18,1,
0.06,0.25,4,q9_ticket_topic_segments,no_policy,4.0331,25,0,
0.06,0.25,4,q9_ticket_topic_segments,post_join_filter,0.819,25,1,
0.06,0.25,4,q9_ticket_topic_segments,view_barrier,1.1798,25,1,
0.06,0.25,4,q9_ticket_topic_segments,oblivious_forced,0.7366,25,1,
0.06,0.25,4,q9_ticket_topic_segments,predicate_injection,0.5758,25,1,
0.06,0.25,4,q9_ticket_topic_segments,pcqv_no_stats,0.5341,25,1,
0.06,0.25,4,q9_ticket_topic_segments,pcqv_forced,0.5417,25,1,
0.06,0.25,4,q9_ticket_topic_segments,pcqv,0.6187,25,1,
0.06,0.25,4,q9_ticket_topic_segments,oracle_order,0.5208,25,1,
0.06,0.25,4,q10_acl_customer_rows,no_policy,0.4177,300,0,
0.06,0.25,4,q10_acl_customer_rows,post_join_filter,0.1798,70,1,
0.06,0.25,4,q10_acl_customer_rows,view_barrier,0.2797,70,1,
0.06,0.25,4,q10_acl_customer_rows,oblivious_forced,0.3382,70,1,
0.06,0.25,4,q10_acl_customer_rows,predicate_injection,0.2096,70,1,
